pool	USDA1157	USDA1021	KH35C	HM006-1	1819	1790	1760	1751	1724	1464	1397	1456	1415	1533	1623	1919	1222	1519	1883	1561	1215	1200	1710	1793	1212	M162	1107	1248	1158	1614	T073	1180	1581	1027	1206	M270	1199	1031	1491	1195	3085	1742	1264	1496	1497	1808	1660	1211	1191	1530	1791	1659	1170	1550	1795	1594	1562	1580	1612	1616	1617	1666	KH46C	1777	1655	1688	1692	1719
C68_A17_LN4	0.0118332	0.00167609	0.124641	0.0179183	0.0514651	0.00908128	0.00371391	0.00375112	0.0150689	0.0013492	0.00542748	0.00154325	0.00995122	0.0144959	0.00342028	0.00943896	0.0203164	0.00749424	0.00564484	0.0020823	0.000998906	0.0115191	0.00225673	0.0152764	0.0184667	0.000558206	0.00112756	0	0.0238141	0.00202863	0.00658222	0.00579559	0.00419957	0.00527783	0.00113031	0.000874425	0.0152244	0.00226344	0.00358656	0.00641958	0.00253481	0.0341501	0.00482325	0.0285458	0.0039093	0.00501172	0.117496	0.0190335	0.00135649	0.00692194	0.0602089	0.00420479	0.00201505	0.0165589	0.135574	0.0178151	0.00174172	0.00333363	0.00200913	0.00257651	0.00536995	0.00475001	0.0290926	0.00807978	0.00583482	0.00836582	0.00363269	0.0173404
C68_A17_LN5	0.008869	0.00148783	0.191777	0.049454	0.0303914	0.0239092	0.00256585	0.00712284	0.0076244	0.00159916	0.002259	0.00232357	0.0109751	0.0186957	0.00339548	0.00674041	0.0204863	0.00389483	0.0150174	0.00246994	0.000756273	0.00462216	0.00129316	0.0359372	0.00427067	0.000480769	0.000872368	0.000112968	0.00607367	0.00168118	0.00600691	0.00101434	0.007035	0.00393038	0.00116931	0.000548489	0.00634834	0.000881937	0.00214725	0.000908841	0.00201199	0.020599	0.00511831	0.0093765	0.00549823	0.0052944	0.114857	0.00654274	0.00093062	0.00435017	0.134045	0.00221512	0.00156667	0.0243342	0.0913575	0.008938	0.00167731	0.0024256	0.00133735	0.00198327	0.00493013	0.0027849	0.00998334	0.0213657	0.00506851	0.00241151	0.00219732	0.00964956
C68_A17_LN6	0.0078585	0.00230008	0.200692	0.0451276	0.041363	0.0127343	0.00359495	0.00281129	0.00317477	0.00140332	0.0171588	0.00533331	0.0104465	0.0172461	0.000482673	0.0068157	0.0120413	0.0102208	0.0228706	0.00452078	0.00132185	0.00281111	0.00199552	0.0180591	0.00870823	0.000482116	0.000931838	0.00456267	0.00776926	0.000558363	0.00573091	0.000529705	0.00398811	0.0032825	0.00279443	0.000491924	0.0110099	0.00127957	0.00219025	0.00187333	0.00216518	0.0235632	0.00871998	0.0263945	0.011445	0.00266215	0.0802139	0.0169605	0.00140961	0.00381862	0.121646	0.00114583	0.00150419	0.0338948	0.0668536	0.000537577	0.00144171	0.00664842	0.00113972	0.0063357	0.00567244	0.00329288	0.0100141	0.00312035	0.00854612	0.00243117	0.00311206	0.0367437
C68_A17_N1	0.00312722	0.00087849	0.0926968	0.0316866	0.0393848	0.0128824	0.00247511	0.00234547	0.00326002	0.000336424	0.00198583	0.000587092	0.00720352	0.0158455	0.000937832	0.0057804	0.00455718	0.0023724	0.0401628	0.000853736	0.00129165	0.00169574	0.00126934	0.00428719	0.00551448	0.000306614	0.000756586	0	0.00637356	0.00059082	0.00639886	0.000756153	0.00214503	0.00299729	0.00179977	0.00042855	0.00337118	0.000524147	0.000882787	0.000762061	0.00205486	0.0414719	0.00164183	0.00957854	0.000971858	0.000872623	0.244759	0.00495176	0.000550376	0.00286238	0.102639	0.000399181	0.00149114	0.0531995	0.158136	0.00430811	0.00141316	0.00166647	0.000936137	0.00186986	0.00242092	0.0029661	0.00627359	0.0278322	0.00433295	0.00217619	0.00245839	0.00425451
C68_A17_N2	0.0023447	0.000887183	0.165354	0.0316894	0.0322164	0.00550417	0.00312076	0.00918555	0.010615	0.000853865	0.00418633	0.000925625	0.0138273	0.0286293	0.00102161	0.00443586	0.00826491	0.00440117	0.00700596	0.00106272	0.000565007	0.00159297	0.00158601	0.0307635	0.0097798	0.000354024	0.000656212	0	0.00675409	0.000631836	0.00390337	0.000616116	0.00247048	0.00289061	0.000677284	0.000415501	0.00395353	0.000579674	0.00119391	0.00108294	0.00127076	0.0278057	0.00212451	0.00759743	0.00199226	0.00148218	0.0222651	0.00190356	0.000891102	0.00446979	0.107465	0.000197745	0.00100157	0.0488201	0.296737	0.000458968	0.001179	0.00178339	0.000690253	0.00144386	0.00740573	0.00244591	0.0171322	0.00129836	0.0146113	0.00233442	0.00269396	0.0145003
C68_A17_N3	0.00702823	0.0011915	0.0985629	0.030259	0.053124	0.0114946	0.00436873	0.00512233	0.00698424	0.000448683	0.00547915	0.00137907	0.00957172	0.0213022	0.000524791	0.00680981	0.0167578	0.00385347	0.00906612	0.00125	0.000600866	0.00468343	0.00159325	0.0126001	0.0119291	0.000356593	0.000822781	0	0.0194149	0.000553277	0.0115051	0.000502937	0.00379617	0.00299583	0.00101929	0.000459763	0.00303602	0.000743952	0.00144611	0.00134639	0.00219079	0.0320287	0.00202025	0.0169709	0.0029947	0.000479404	0.06229	0.00807103	0.000985441	0.00480888	0.066247	0.000177842	0.00167923	0.20241	0.160653	0.00527593	0.00144621	0.00275874	0.00112709	0.00228479	0.00573208	0.00439557	0.0120684	0.00146737	0.0110608	0.00366338	0.00268387	0.0080443
C68_A17_N4	0.0107093	0.00158145	0.108348	0.0563468	0.0240579	0.014374	0.00302184	0.00319364	0.0121365	0.000546663	0.00974089	0.00133229	0.0104843	0.0255319	0.00127858	0.00744173	0.0179768	0.0045038	0.0204437	0.00155023	0.000836007	0.00421753	0.00149824	0.0185071	0.00271006	0.000371375	0.000866991	0	0.0124803	0.00113684	0.00758052	0.000762183	0.00343844	0.00360593	0.000965496	0.000523794	0.004321	0.000946805	0.00200367	0.0028669	0.00192962	0.019837	0.00493409	0.0180277	0.00864575	0.000580856	0.0847917	0.00782872	0.000973706	0.00572915	0.126521	0.00141927	0.00174013	0.0811932	0.155538	0.00419884	0.00161669	0.00266315	0.00120618	0.00213734	0.00435573	0.00335345	0.0224566	0.00664346	0.0105678	0.0053774	0.00238792	0.00910551
C68_A17_N5	0.00368175	0.00130217	0.102936	0.0745973	0.0313905	0.016802	0.00263223	0.00248787	0.010921	0.000567204	0.00734407	0.00127209	0.0112374	0.0238801	0.000523294	0.0120671	0.0155653	0.0051199	0.0331294	0.00205227	0.000757248	0.00264496	0.0013947	0.0230295	0.00744889	0.000331083	0.000744326	0	0.00726978	0.000785326	0.00798511	0.000859171	0.00271945	0.00320971	0.000962241	0.00047128	0.00929959	0.000918684	0.00237406	0.00243309	0.00183492	0.018392	0.00641517	0.015878	0.00554369	0.00134099	0.0803987	0.0112131	0.00100444	0.00404266	0.130585	0.000244041	0.00156751	0.0499366	0.188215	0.00284265	0.00152778	0.00241887	0.00106349	0.00193603	0.00357001	0.00311478	0.0062822	0.00574343	0.010201	0.00236719	0.00224327	0.00493059
C68_A17_N6	0.00284424	0.00133622	0.172404	0.0102712	0.0404455	0.00455113	0.00419961	0.00809479	0.0169408	0.00746357	0.00612128	0.00144546	0.0139483	0.0209633	0.00164854	0.00555889	0.0260322	0.00742978	0.0257069	0.00300055	0.00102573	0.00562119	0.00174159	0.0211796	0.0115363	0.000404953	0.000748445	0	0.0118996	0.000627864	0.00296633	0.000824018	0.00285005	0.00263555	0.00100283	0.00041158	0.00413567	0.000997468	0.00233313	0.00157633	0.00122093	0.0250493	0.00195019	0.00561982	0.00338642	0.00441211	0.018973	0.00413664	0.00279193	0.00401578	0.0896462	0.000238401	0.000922266	0.0148464	0.309344	0.00314857	0.00101179	0.00200677	0.000724568	0.00132944	0.0114798	0.00539696	0.00949758	0.00361035	0.00780893	0.00173197	0.00304775	0.00772719
C68_A17_X1	0.00278806	0.00122137	0.102185	0.0478064	0.0330802	0.0061546	0.00482166	0.00296764	0.0121415	0.000432026	0.00614088	0.00243086	0.0120153	0.0226994	0.00106152	0.00577445	0.0132913	0.00651191	0.026103	0.00192891	0.00068575	0.00201219	0.0012621	0.0865456	0.00534376	0.00036191	0.000794946	0	0.00443226	0.000658665	0.00471239	0.000797063	0.00255936	0.00358052	0.000860008	0.000687246	0.00703381	0.000667627	0.00157146	0.0017461	0.00163587	0.0245722	0.00311039	0.00619561	0.0040592	0.000597193	0.057364	0.00217481	0.000866089	0.00384532	0.160384	0.00017405	0.00128576	0.0507679	0.170945	0.000484155	0.00151855	0.00229904	0.000737612	0.00305248	0.00615708	0.00336552	0.0104123	0.00610063	0.0206983	0.00286524	0.0019823	0.014481
C68_A17_X2	0.00488683	0.00207225	0.0963109	0.041998	0.0326974	0.0114391	0.00357357	0.00643091	0.00923374	0.00203364	0.00524338	0.00203264	0.00955512	0.0203407	0.00415636	0.00653983	0.0303812	0.00591609	0.0829872	0.00256026	0.00101514	0.00347141	0.00148118	0.0104437	0.00517398	0.000691954	0.00230944	0.000629803	0.00608813	0.00225519	0.00661593	0.000791161	0.00333	0.0037494	0.0013659	0.00077816	0.00922085	0.00126906	0.00360284	0.00207688	0.00194794	0.018053	0.00979206	0.0113369	0.0201654	0.00332591	0.122446	0.00672118	0.00116591	0.00425448	0.112339	0.00395208	0.00175016	0.0397447	0.130133	0.000546986	0.00154679	0.0025143	0.00162885	0.00249229	0.00518218	0.00299541	0.00605475	0.00655495	0.00727276	0.00221025	0.00244658	0.0246769
C68_A17_X3	0.00413794	0.00141095	0.109553	0.0569931	0.0295963	0.0100971	0.0050515	0.00343971	0.0143883	0.00149872	0.00459243	0.00179279	0.0119948	0.0239936	0.0110586	0.00538188	0.0203334	0.0103373	0.0330256	0.00174333	0.000768149	0.00232216	0.00200288	0.0246242	0.00654145	0.00065164	0.00131576	0	0.00911428	0.00159979	0.00561781	0.000855873	0.00308216	0.0044228	0.000978799	0.000723569	0.0218134	0.000890392	0.00301943	0.00126738	0.00166035	0.0223819	0.00369368	0.00985332	0.00808286	0.00321881	0.0548926	0.0122636	0.00107777	0.00499013	0.124277	0.000369569	0.00140198	0.0357022	0.197971	0.0016527	0.00173771	0.00242674	0.00179028	0.00192962	0.00542304	0.00294737	0.012796	0.00394892	0.011662	0.00432084	0.00282403	0.0126715
C68_A17_X4	0.00498714	0.00131854	0.0953228	0.0199972	0.0513559	0.0156182	0.00591711	0.00375954	0.00662872	0.000482438	0.00428795	0.00117649	0.00984037	0.0190599	0.00210328	0.00697282	0.0104827	0.00520604	0.026475	0.002064	0.00105805	0.0044869	0.0018419	0.0261655	0.00858851	0.000449229	0.00099344	0.000699791	0.0138836	0.000807648	0.00849469	0.000768662	0.00359281	0.00397259	0.00101444	0.000637967	0.00492198	0.000818905	0.00171748	0.002296	0.00212067	0.0392848	0.00328691	0.0245293	0.00398225	0.00508116	0.10762	0.00385656	0.000984547	0.00523186	0.10611	0.000373721	0.00167454	0.0776203	0.152073	0.00215	0.00161034	0.0028012	0.00114561	0.00217283	0.00634433	0.00352158	0.0130388	0.00307817	0.0113665	0.0157423	0.00293462	0.0199987
C68_A17_X5	0.00870561	0.00143694	0.152335	0.0508918	0.0205695	0.0139178	0.00261458	0.00308752	0.00611742	0.00149219	0.00441301	0.00143992	0.0115177	0.020815	0.00539773	0.00576313	0.0171727	0.00536491	0.0333698	0.00369101	0.00086879	0.00191469	0.00142047	0.0293692	0.00657271	0.000601801	0.00109872	0	0.00597016	0.00428123	0.0046827	0.0005247	0.00255989	0.00433245	0.000965489	0.00179572	0.0062452	0.000891946	0.00211283	0.000960297	0.00167452	0.014793	0.00647902	0.0125406	0.00537836	0.00611463	0.0512825	0.00726113	0.00106187	0.00379931	0.103589	0.00114974	0.00134289	0.0289522	0.225174	0.00258441	0.00186407	0.00205257	0.00166896	0.00318168	0.0042864	0.00252104	0.00635629	0.00409882	0.0334132	0.00217135	0.00213166	0.0157949
C68_A17_X6	0.010243	0.00122648	0.119229	0.0273065	0.0296518	0.0100192	0.00452928	0.00575894	0.0169539	0.000620011	0.00119055	0.00171696	0.011155	0.0259404	0.00590939	0.00479252	0.0197357	0.00312645	0.0155585	0.00190498	0.000811741	0.00218025	0.00133972	0.0171813	0.0844402	0.000494907	0.00108	0	0.00987295	0.0012799	0.00489499	0.00100613	0.00303846	0.00367794	0.00137916	0.000524559	0.020306	0.000727018	0.00245879	0.000795386	0.00147171	0.0201727	0.00317556	0.0118923	0.00475447	0.00101732	0.0643285	0.00255153	0.000973316	0.00426921	0.103909	0.00126868	0.00128151	0.0254213	0.211016	0.00264142	0.0014632	0.0021669	0.00151684	0.00189323	0.00322662	0.00259684	0.0108143	0.00787984	0.00730268	0.00400334	0.0023081	0.0206256
C68_initial_1	0.0130611	0.0141367	0.0187823	0.0156498	0.0149439	0.0143904	0.018758	0.0184912	0.0140992	0.0136628	0.0137686	0.0131929	0.0185793	0.016349	0.00955477	0.0193574	0.0180576	0.011141	0.0104091	0.0146643	0.0140817	0.0137448	0.0149834	0.0097894	0.0171222	0.0125958	0.00894628	0.0199559	0.017809	0.0106013	0.0140015	0.0199669	0.0138247	0.0140263	0.0127623	0.0165752	0.0112766	0.0185355	0.016457	0.00985109	0.0182436	0.0123362	0.0140701	0.0154594	0.0134583	0.0107982	0.0143586	0.0114114	0.0159827	0.0201476	0.015285	0.0123242	0.01121	0.0183454	0.0181933	0.0174336	0.0189373	0.0134792	0.0121888	0.0157769	0.0174975	0.0138019	0.0127849	0.0128182	0.0193566	0.0150444	0.0127096	0.00859067
C68_initial_2	0.0130145	0.0148044	0.0175036	0.016075	0.0163521	0.0149423	0.017678	0.0179478	0.013666	0.0154701	0.0152344	0.0138315	0.015244	0.0168211	0.00998085	0.0200836	0.0180143	0.0113827	0.00945046	0.013878	0.0142045	0.0139937	0.0153796	0.0107775	0.0169952	0.0120009	0.00901962	0.0196375	0.0167275	0.0101185	0.0139136	0.0189379	0.0139962	0.0146882	0.0130095	0.0161483	0.0128669	0.0176395	0.0178495	0.0118328	0.0173113	0.0139721	0.0137219	0.0161019	0.013357	0.0105617	0.0146172	0.0122918	0.015626	0.0186484	0.014322	0.01357	0.0111588	0.0176061	0.0171603	0.0159492	0.0179806	0.0140633	0.0119237	0.0152463	0.0174002	0.0140161	0.0137724	0.0119465	0.0185962	0.0150142	0.0137867	0.00916676
C68_initial_5	0.0128986	0.0136039	0.0188982	0.0158642	0.0156977	0.0143928	0.019373	0.0193869	0.0133027	0.0138781	0.0144068	0.0140531	0.0176588	0.0175485	0.00911073	0.020388	0.0177391	0.0106351	0.00939906	0.014051	0.0141441	0.0140968	0.0158156	0.00968459	0.0174422	0.0118902	0.00952174	0.0219978	0.0178909	0.00987752	0.012178	0.021114	0.0134929	0.0136441	0.013098	0.0166578	0.0126034	0.0182682	0.0172372	0.00988741	0.0174329	0.0123692	0.0141255	0.015453	0.0132451	0.011717	0.0145858	0.0116812	0.0163971	0.0203221	0.015865	0.0107106	0.00806671	0.0187841	0.0186411	0.0165636	0.0192715	0.0124776	0.0122673	0.0159427	0.0188335	0.0137077	0.0135078	0.0119666	0.0193811	0.0145519	0.0113319	0.00797131
C68_initial_8	0.0144521	0.0141629	0.0176312	0.0148478	0.0159253	0.0148713	0.0184985	0.0186892	0.0135011	0.0152546	0.0146788	0.0141409	0.0149339	0.0168005	0.00957304	0.020653	0.0171445	0.0120637	0.00927331	0.0140368	0.0132525	0.0147274	0.0153681	0.0107089	0.016457	0.0117757	0.00907547	0.0193172	0.0170254	0.0107971	0.013575	0.0194744	0.014092	0.0145283	0.0140747	0.0158582	0.0131608	0.0177632	0.0194716	0.0112773	0.0175753	0.0139351	0.0133654	0.0170963	0.0133261	0.011572	0.0149435	0.0137955	0.0153166	0.0200229	0.0142481	0.0133865	0.00727113	0.0177736	0.0174038	0.01497	0.0184294	0.0139693	0.0117489	0.0152921	0.0186501	0.0137503	0.013757	0.0116461	0.0177645	0.0136094	0.0133297	0.00913832
C68_R108_L1	0.00518242	0.00409097	0.0808184	0.0789263	0.0483119	0.022241	0.0048663	0.0136767	0.0615031	0.0199429	0.00476963	0.00570572	0.00856937	0.0114541	0.00204736	0.0100166	0.0562278	0.00449307	0.0293002	0.00770077	0.00342466	0.011634	0.0014495	0.00294462	0.002474	0.000887004	0.00147286	0	0.00688872	0.00203578	0.0110911	0.00129261	0.00621342	0.00689819	0.0236175	0.000998941	0.00844244	0.00427445	0.0244649	0.00174597	0.00345419	0.00213196	0.0085515	0.00804532	0.0110876	0.030768	0.0744359	0.0258444	0.0105205	0.00692021	0.0145974	0.00045798	0.00269068	0.0113549	0.0966148	0.00172099	0.00366631	0.00487246	0.00295758	0.00369065	0.00433538	0.0151376	0.00439354	0.00697746	0.0353427	0.00402311	0.00193128	0.00138018
C68_R108_L2	0.00382386	0.00329501	0.0666381	0.093374	0.0243225	0.00991339	0.0028506	0.00330611	0.00222553	0.0102831	0.00260045	0.00463936	0.00527388	0.00680263	0.00166317	0.0156746	0.0223733	0.00753423	0.00326088	0.00401892	0.00285442	0.00783201	0.00482808	0.0121007	0.0896932	0.000945862	0.00162881	0.0287778	0.00533551	0.00165692	0.0045034	0.000266003	0.00481133	0.0137641	0.00246593	0.00104482	0.0253168	0.00313334	0.00434193	0.00363998	0.00213547	0.03334	0.00968909	0.00940069	0.0108638	0.0314643	0.0316496	0.0307476	0.0409268	0.0048684	0.0244344	0.00056416	0.00168043	0.00713262	0.00996606	0.00668936	0.0034447	0.00324623	0.00218668	0.00278459	0.00250077	0.00714201	0.0140993	0.000986166	0.0424882	0.00326681	0.00445415	0.145033
C68_R108_L3	0.00584378	0.00266752	0.0195753	0.0510318	0.0366998	0.0104802	0.00403313	0.00351809	0	0.00146991	0.0616757	0.00155002	0.00129687	0.00208884	0.001394	0.108247	0.00646195	0.00738824	0.0331949	0.00207016	0.00512381	0.0111261	0.0126425	0.000687396	0.000856468	0.000889124	0.00201059	0	0.0394469	0.00145604	0.00799296	0	0.00482334	0.00667957	0.00179459	0.00113758	0.000505684	0.00199728	0.00577337	0.0272075	0.00322702	0.0448306	0.0207731	0.015487	0.00267475	0.0160185	0.144801	0.12424	0.00204113	0.0066006	0.0035582	0.000378104	0.00225944	0.0094472	0.00635192	0.00537844	0.00335371	0.00437857	0.00331806	0.00415067	0.00273964	0.00563818	0.0257344	0	0.0367646	0.00479902	0.00711973	0.00109855
C68_R108_L4	0.00672131	0.00472135	0.0696143	0.0563709	0.0140414	0.0120433	0.0036723	0.0081422	0	0.0739386	0.0611405	0.00345125	0.00316299	0.00510384	0.00162507	0.0460769	0.0162609	0.00448696	0.00478396	0.00388347	0.00497857	0.00870724	0.00319765	0.00277779	0.00327894	0.000939613	0.00175221	0.00886459	0.0206003	0.00173863	0.00646637	0.000103485	0.0067388	0.00710734	0.00630112	0.000940165	0.00973775	0.00385567	0.00441945	0.00483008	0.00321214	0.006875	0.00714813	0.00488818	0.0110526	0.0134326	0.174217	0.0679428	0.00391502	0.00651854	0.00799589	0.000421144	0.0024476	0.00968748	0.00761732	0.0403529	0.00418286	0.00403686	0.00308505	0.0038033	0.00364894	0.0064482	0.0230885	0	0.0456906	0.00450545	0.00324063	0.0239679
C68_R108_L5	0.00414302	0.00258729	0.0592678	0.0168176	0.0139653	0.00585522	0.00484215	0.00403008	0.00887363	0.00151165	0.00555013	0.00338629	0.00797863	0.00963445	0.00189579	0.00738918	0.0109426	0.0143694	0.0534626	0.00311797	0.00177221	0.0152773	0.014259	0.0118872	0.0152274	0.0011061	0.00219627	0	0.00458673	0.00159128	0.00479911	0.000397598	0.0326231	0.00704769	0.00190116	0.00119952	0.0229905	0.00207538	0.0193999	0.00603901	0.00195188	0.0456068	0.00949214	0.00650155	0.0162255	0.0678697	0.0445361	0.0458514	0.001955	0.00417585	0.0286247	0.000556821	0.00151097	0.00766224	0.0570709	0.0188969	0.00267667	0.00356887	0.0017362	0.00223048	0.0313114	0.00327306	0.00330047	0.00329108	0.0480934	0.00271312	0.00663545	0.126684
